28/03/2025,,29/03/2025,,30/03/2025,,12/04/2025,,13/04/2025,,14/04/2025,
6157338,1,2642283,1,8449645,1,5206865,1,11531748,1,8580464,1
3584119,1,9986584,1,5697312,1,9483695,1,5495375,1,5391979,1
4063521,1,6515187,1,8450223,1,6091551,1,7408576,1,4526099,1
6527606,1,10688155,1,2050149,1,11311424,1,9984668,1,2741080,1
9014900,1,4966900,1,3458172,1,2578076,1,6061998,1,11879486,1
4035901,1,9809705,1,4593435,1,4564318,1,4774158,1,10522411,1
2677595,1,7034218,1,9515403,1,6496265,1,8166771,1,10194892,1
3520680,1,6694861,1,10988668,1,5585784,1,8650596,1,3856583,1
3237135,1,6985497,1,5831089,1,4426137,1,7183224,1,7189872,1
9063123,1,4914606,1,10819622,1,7889746,1,9878907,1,9566324,1
9489519,1,5595049,1,3425941,1,7110393,1,8039892,1,4481802,1
7629234,1,9618494,1,3586165,1,2341888,1,9854514,1,11519858,1
6020575,1,11969990,1,6557831,1,6463104,1,5567463,1,10677285,1
4234222,1,5785398,1,11132269,1,11667355,1,599377,1,9882725,1
9601483,1,8633355,1,6413486,1,5219979,1,11597295,1,2330507,1
3013606,1,9123099,1,5159724,1,5053421,1,2384436,1,5439471,1
6666532,1,9539303,1,4959176,1,10097469,1,4960221,1,4849909,1
9872125,1,3749758,1,5242265,1,7690732,1,11741746,1,11566525,1
10143061,1,4089686,1,2692915,1,6182191,1,4027249,1,8376999,1
7148393,1,5824891,1,4030397,1,8307567,1,9476479,1,7098268,1
5046580,1,4477758,1,10048483,1,6324329,1,11454818,1,10743132,1
3415501,1,6793409,1,10183137,1,7789122,1,7330964,1,8568767,1
7648056,1,6039678,1,2941977,1,3430563,1,7142179,1,9965940,1
9145785,1,4140493,1,4612737,1,5470868,1,2690135,1,5087206,1
6219529,1,10547939,1,5057044,1,4211374,1,8932994,1,9767406,1
11626683,1,10238342,1,10378281,1,3211570,1,2334052,1,5949782,1
6633492,1,7532855,1,9083386,1,9773210,1,10516796,1,5350774,1
11683939,1,11539002,1,2266804,1,9344791,1,10498104,1,11190571,1
5689729,1,5009990,1,3657047,1,4100498,1,6751293,1,8093362,1
8713906,1,8131759,1,6323346,1,11211029,1,3179461,1,6168647,1
5386136,1,4456548,1,3859415,1,9984668,1,5550668,1,9350267,1
2302005,1,8763991,1,10174597,1,5198985,1,2330135,1,8751884,1
2088580,1,3599998,1,11001222,1,11629271,1,3038346,1,5431018,1
5396932,1,8547843,1,8315166,1,8325332,1,2437241,1,9869298,1
6750968,1,9287548,1,7588145,1,8849068,1,8495131,1,4071785,1
2712345,1,10513564,1,5665892,1,3372493,1,11414339,1,11454818,1
6679865,1,2522579,1,6406766,1,8223442,1,8083971,1,4806709,1
5576303,1,11398670,1,4594846,1,10256027,1,4483064,1,9077080,1
5688297,1,11043391,1,7804795,1,6318083,1,4947390,1,7295179,1
9140319,1,4495884,1,5187518,1,7712737,1,5005077,1,2830619,1
5928918,1,5791660,1,11706759,1,11329962,1,8843617,1,5361236,1
6527057,1,10045450,1,7678959,1,9364984,1,9155196,1,8564983,1
11536143,1,2549704,1,2716021,1,10537728,1,3465973,1,10599149,1
8887000,1,9575146,1,5515638,1,11494264,1,2875699,1,5877297,1
8349616,1,11402808,1,4578068,1,11265250,1,9724436,1,349443,1
7794807,1,396685,1,9487947,1,3306833,1,6432092,1,3377763,1
7068500,1,8371387,1,7708280,1,5447460,1,8217108,1,2767859,1
9733966,1,8209857,1,11176398,1,4675114,1,11689962,1,2866320,1
6837326,1,7303650,1,9425432,1,2722287,1,11189267,1,11497984,1
4904437,1,9529273,1,6069031,1,4468544,1,8471706,1,11824470,1
3732185,1,4319283,1,8323446,1,7182814,1,8148849,1,8923099,1
4205604,1,10706878,1,11130821,1,6952115,1,7054813,1,6943682,1
4817549,1,5645419,1,10187248,1,4876714,1,3520680,1,6905889,1
9443577,1,10914281,1,6059863,1,8302757,1,11072884,1,4544458,1
9698036,1,11484382,1,3281046,1,9350866,1,9281870,1,8714116,1
6733673,1,515024,1,8260305,1,8586697,1,5925891,1,7956165,1
10956985,1,9367557,1,4260008,1,8174866,1,3482459,1,11101851,1
2225716,1,3776812,1,11611898,1,3079783,1,5877767,1,5689230,1
5808303,1,8443080,1,6737301,1,11214628,1,8976394,1,4251018,1
10990607,1,9297819,1,10014252,1,6675711,1,7944857,1,4864214,1
11441041,1,5621296,1,8491805,1,9607489,1,11896493,1,6026069,1
10732557,1,2159177,1,7126112,1,2669021,1,5530581,1,6136201,1
7690732,1,7365623,1,4019591,1,9969892,1,7021253,1,4872020,1
8888258,1,11904579,1,3003765,1,2818389,1,6824616,1,7588145,1
4222440,1,11348546,1,6062408,1,4863456,1,6123769,1,2648143,1
7569920,1,7254319,1,4407293,1,6247915,1,11081403,1,7509958,1
9968443,1,3293644,1,2670874,1,6606666,1,8899004,1,2897668,1
11663825,1,3885831,1,11356072,1,670175,1,3518643,1,8163975,1
4538211,1,7833965,1,2322939,1,5179193,1,6426772,1,11141089,1
6784575,1,6284893,1,6182685,1,7666353,1,9256652,1,7210767,1
4937361,1,6136504,1,5180036,1,9314728,1,11585032,1,9172695,1
9152742,1,3088501,1,2177678,1,5539656,1,6604481,1,9854665,1
9973790,1,3960244,1,11443715,1,7397620,1,2478901,1,5871968,1
7573036,1,7212584,1,9168878,1,2855590,1,11101851,1,10858279,1
10819837,1,11197374,1,7249947,1,11343922,1,7099965,1,7294228,1
7936723,1,7546662,1,4993609,1,2137666,1,6413486,1,5525409,1
10990529,1,4030397,1,11720916,1,2043730,1,2020899,1,10450094,1
10402948,1,2584931,1,11618479,1,2872180,1,6151948,1,8390278,1
4966763,1,5997271,1,4038676,1,4142503,1,10728435,1,9938452,1
2855349,1,6463019,1,6871018,1,10673673,1,10339887,1,3901523,1
9423442,1,9854665,1,7308010,1,11601303,1,3288203,1,8081062,1
11069101,1,5163912,1,6819474,1,6115247,1,7454643,1,11272951,1
11543104,1,2652820,1,7352131,1,11230876,1,10611072,1,7563697,1
4506659,1,11799861,1,5948975,1,3143421,1,11263952,1,2245484,1
6622188,1,3172823,1,6007827,1,4181038,1,3049986,1,4508397,1
5585784,1,5656076,1,4538211,1,8501002,1,5852199,1,9724436,1
8601143,1,3313072,1,5308783,1,7999101,1,7464978,1,5869091,1
11911740,1,4061565,1,6706837,1,8495131,1,9250334,1,10765959,1
5846863,1,3189563,1,4456548,1,7588145,1,11707345,1,9197940,1
4688005,1,6897747,1,7807056,1,5894914,1,10571842,1,6089096,1
8071489,1,3357707,1,4142503,1,8207051,1,2263064,1,9995355,1
11174762,1,6968298,1,7223348,1,8873516,1,9128227,1,3412514,1
9860333,1,11953468,1,5809385,1,2867179,1,4796204,1,2889975,1
7817144,1,4142345,1,5118983,1,2422188,1,6128944,1,10866207,1
8980923,1,2406524,1,5067420,1,5002116,1,5381505,1,5621296,1
10290995,1,7404923,1,2851637,1,9388216,1,3582956,1,2556726,1
9798097,1,6351067,1,10144305,1,9285955,1,2095375,1,4943673,1
10265267,1,9727825,1,8897640,1,2157084,1,11508987,1,3101686,1
9052712,1,5828721,1,5916909,1,3289285,1,3783087,1,4055185,1
5577051,1,9968443,1,4293887,1,5253536,1,5809385,1,9014237,1
6565484,1,4902528,1,6865171,1,8467539,1,5332771,1,8316221,1
9824056,1,3885176,1,11837302,1,11216466,1,10670711,1,6265383,1
11790433,1,2878407,1,9943524,1,11921328,1,3280145,1,10167607,1
3079047,1,2299100,1,2479823,1,11931390,1,7474437,1,4409226,1
7575669,1,11626683,1,9097639,1,2227572,1,8030297,1,4785588,1
3821131,1,7416169,1,2247182,1,8960415,1,2575599,1,6410313,1
8265728,1,10159351,1,2079285,1,11101937,1,10903468,1,2137666,1
5009990,1,419563,1,2236063,1,7371085,1,6432072,1,5686920,1
2114906,1,6696999,1,3900417,1,5945735,1,10150025,1,2134525,1
10596784,1,4003196,1,2301191,1,5586480,1,664913,1,8174866,1
6413486,1,6971922,1,2167194,1,9434112,1,9565472,1,2005667,1
3011144,1,6008947,1,6779002,1,11947581,1,4762014,1,5063070,1
11869133,1,4639708,1,9269514,1,10393353,1,2607659,1,11272011,1
9688436,1,3742428,1,11990873,1,10660542,1,7957717,1,11634527,1
10014704,1,5941896,1,2324669,1,7178376,1,11335053,1,5894914,1
5158713,1,9370190,1,6548375,1,7009445,1,9317179,1,8219861,1
6860068,1,7276025,1,9928727,1,4170466,1,6369908,1,8697392,1
4785588,1,2107560,1,10402948,1,3885176,1,2453017,1,5569592,1
3054121,1,4480914,1,3254311,1,6080661,1,10230705,1,9865773,1
3845959,1,10998133,1,4356210,1,7251564,1,3513995,1,8318308,1
4910548,1,10515735,1,3862357,1,11242425,1,10028332,1,8516631,1
6929850,1,10617102,1,10602340,1,8102504,1,2088580,1,5589596,1
4467263,1,5003930,1,6374481,1,4323149,1,6819474,1,5771389,1
9953637,1,4249968,1,10105539,1,7353223,1,5827335,1,7399434,1
10547939,1,9308969,1,3462674,1,11734238,1,4182649,1,9277177,1
6272758,1,11295039,1,572781,1,9899026,1,8634875,1,6812407,1
9453605,1,10229104,1,5730908,1,6871219,1,5540706,1,2604224,1
2305795,1,9866834,1,10194771,1,2480484,1,8566566,1,9651691,1
2576578,1,9084016,1,3075122,1,11045464,1,11293990,1,5381505,1
4652849,1,10567000,1,10888696,1,3786091,1,7569834,1,10671089,1
10209774,1,4269418,1,11704222,1,4304240,1,7357129,1,7314709,1
9577410,1,4771456,1,2550711,1,7865658,1,8152505,1,11577415,1
8443080,1,5917904,1,4526099,1,4716973,1,10339331,1,8726218,1
2102551,1,10541294,1,8957431,1,11811042,1,8320150,1,10750640,1
3836463,1,6474549,1,2746749,1,2808514,1,11097504,1,11300125,1
8902429,1,7799584,1,2659782,1,6730894,1,8837041,1,7679942,1
4723184,1,9566359,1,7284310,1,6391032,1,7166806,1,2966316,1
2584931,1,7182470,1,9370190,1,6983605,1,3595107,1,8802887,1
5601171,1,5674513,1,10815496,1,10959494,1,2735274,1,11624830,1
3672581,1,10760799,1,10067237,1,2243431,1,10997502,1,3256657,1
8614045,1,10001470,1,9749183,1,10602237,1,4512830,1,2104581,1
4157244,1,2177373,1,9136491,1,9141159,1,8256720,1,10021361,1
6954662,1,8299331,1,2677838,1,3979832,1,9470595,1,11352737,1
6969669,1,7711501,1,2146659,1,7056029,1,11320250,1,2684164,1
4867294,1,3059962,1,8547843,1,3047445,1,10841462,1,11723119,1
10055972,1,3838644,1,4210866,1,3872505,1,10385211,1,320334,1
9033182,1,5622030,1,5252193,1,9051099,1,8481191,1,3498857,1
4746701,1,4522605,1,2529680,1,11895353,1,6542386,1,2701606,1
11715100,1,10648427,1,4230143,1,2358838,1,10469241,1,6138750,1
5223178,1,10904509,1,6401838,1,10209278,1,9383097,1,11234130,1
10577978,1,9879363,1,11524294,1,9002480,1,9304686,1,7686933,1
3211570,1,8468265,1,11074078,1,5870288,1,9675721,1,2726453,1
2540960,1,11539196,1,5328731,1,11272247,1,9958545,1,11746144,1
11782892,1,334892,1,11475486,1,5590119,1,7062832,1,9137274,1
9888599,1,4282362,1,2781460,1,10423133,1,3657047,1,6127145,1
10360844,1,5791107,1,5525303,1,2214182,1,11781767,1,5009990,1
7822974,1,10150025,1,8614822,1,3633339,1,6668713,1,2243074,1
3582956,1,6343954,1,8119494,1,10698837,1,8147984,1,10252996,1
3055829,1,3858789,1,6758930,1,9244470,1,3640075,1,9555828,1
7859116,1,10841462,1,2468681,1,6568889,1,2319338,1,4359776,1
9713607,1,10662102,1,4343056,1,2622871,1,7172742,1,10497452,1
5735353,1,11321898,1,5819619,1,9594922,1,3317196,1,11351138,1
9564904,1,10863716,1,10515735,1,10003222,1,7232941,1,8924403,1
5159724,1,8721862,1,3872505,1,5075557,1,9276236,1,2088692,1
8144123,1,7528234,1,5013252,1,7118611,1,8524893,1,5596194,1
10513564,1,5605001,1,10007706,1,2050149,1,5610463,1,8256891,1
5380735,1,8129607,1,11123769,1,9965940,1,3160990,1,5664030,1
11271391,1,9692408,1,5549238,1,3273317,1,8390278,1,4750424,1
4938032,1,9021167,1,9398761,1,11462174,1,5339119,1,4309941,1
8458708,1,7753093,1,8135132,1,3086322,1,4704205,1,3748385,1
3625101,1,5720106,1,9625626,1,5372883,1,11961207,1,8961420,1
7725416,1,9879630,1,6784214,1,10408489,1,9315225,1,8121053,1
10312551,1,8644158,1,8467539,1,2086250,1,2611105,1,5197401,1
7027152,1,9366476,1,11672093,1,5267572,1,10016979,1,2078740,1
10587531,1,6255189,1,6215466,1,8650596,1,321936,1,5632523,1
11958021,1,10262150,1,6565131,1,3133094,1,5452025,1,9594896,1
6062046,1,2574326,1,2334411,1,5772902,1,11477981,1,9687926,1
7406453,1,5048632,1,11524576,1,5099156,1,4468544,1,5159724,1
8703481,1,8720517,1,6755432,1,3849715,1,6425325,1,8634875,1
9567290,1,7468008,1,2892712,1,6351448,1,3782197,1,3742428,1
6247083,1,9999030,1,11451484,1,4768777,1,4587766,1,6167875,1
8932920,1,9281870,1,9592564,1,6858066,1,3252757,1,9209378,1
9304686,1,4123570,1,10170543,1,6947425,1,7788078,1,7706307,1
8712328,1,9953637,1,7260295,1,10740300,1,10473371,1,5697435,1
8319485,1,8384063,1,2783474,1,4972941,1,4003196,1,6091299,1
7666353,1,9986172,1,11279723,1,11409132,1,10987003,1,10637957,1
2726126,1,3179789,1,3715044,1,2632830,1,9104266,1,8310456,1
7944857,1,2496033,1,3901523,1,8684746,1,8774885,1,4514790,1
8009265,1,7572307,1,5219979,1,11861615,1,10765959,1,4539175,1
11624830,1,5689729,1,2632830,1,7597850,1,9518572,1,7256489,1
9287687,1,5379382,1,4525248,1,7357129,1,4325700,1,11608451,1
4456869,1,5446057,1,5941896,1,532432,1,7284401,1,3763679,1
3954695,1,10672468,1,10209278,1,2495400,1,11618479,1,6277745,1
9539354,1,8178255,1,4972088,1,6377686,1,7510671,1,2921253,1
6743102,1,4774481,1,4717193,1,10817985,1,6168187,1,7366509,1
4864214,1,2746749,1,8331824,1,5987061,1,3296838,1,5048632,1
11265250,1,11922231,1,10130907,1,11693108,1,3107580,1,9925918,1
5057098,1,3042251,1,8218803,1,10231521,1,10839193,1,8844541,1
5177656,1,9291371,1,11263629,1,2826865,1,4720407,1,10311782,1
7096616,1,2177678,1,3456761,1,2669257,1,6755568,1,11657450,1
9325991,1,7068471,1,8833537,1,10456303,1,8198537,1,6687782,1
7451779,1,5300794,1,11869133,1,8058403,1,2126552,1,8980095,1
6292160,1,9821451,1,4552509,1,2420826,1,9567290,1,5184642,1
7058720,1,6248204,1,10044485,1,9539001,1,8884743,1,6628138,1
5207519,1,2519663,1,7454547,1,5209109,1,2231979,1,4782037,1
2335165,1,8363106,1,2225210,1,9305011,1,9767406,1,7966422,1
2769005,1,10975026,1,3342408,1,9798790,1,4725779,1,4148321,1
3518643,1,2133919,1,8672105,1,8029308,1,7518989,1,4480331,1
3192635,1,6282325,1,2729141,1,3377763,1,10632659,1,7086696,1
9051099,1,10748643,1,3252251,1,5083503,1,3854900,1,4027249,1
2330407,1,8686088,1,7359190,1,7344960,1,7550042,1,5003930,1
7581866,1,5385141,1,11483789,1,2903705,1,6874199,1,2384436,1
11607429,1,6975765,1,11551762,1,7907753,1,9831374,1,9924728,1
8820852,1,7617127,1,4088763,1,4823834,1,3758390,1,3938120,1
3657507,1,7606958,1,11021186,1,8002773,1,6349159,1,8481963,1
11692325,1,11876839,1,8557911,1,8712328,1,5184306,1,6432092,1
2042796,1,11362821,1,8985437,1,4920497,1,6009498,1,6184195,1
5239612,1,8536761,1,5967645,1,11928577,1,6218620,1,7541887,1
8148854,1,8586697,1,11927375,1,6920068,1,7935485,1,11423483,1
4930473,1,2556145,1,8872635,1,9701057,1,4722867,1,8768251,1
7174262,1,7245312,1,11646066,1,11524294,1,7465301,1,7993373,1
3828944,1,8202185,1,3408847,1,7418566,1,9609366,1,8803400,1
6627298,1,9754771,1,10130903,1,8432967,1,6030492,1,3826700,1
3961711,1,6005214,1,6329872,1,7784141,1,11587034,1,11081374,1
6290521,1,8849814,1,11189360,1,6604481,1,3586165,1,11581817,1
670175,1,8481963,1,8248538,1,11246530,1,9194400,1,11657506,1
9419591,1,11012762,1,10998133,1,11983188,1,6630554,1,4456113,1
8260305,1,5159700,1,5824891,1,3456761,1,10312807,1,5382563,1
11045464,1,4075466,1,5601171,1,7607562,1,8976862,1,10375896,1
3869531,1,11034437,1,2249872,1,5972246,1,11156593,1,9285955,1
10412200,1,8553512,1,7152223,1,5269957,1,9050872,1,5208859,1
3119297,1,9628479,1,3929428,1,10892252,1,10834834,1,4065601,1
3194043,1,8390278,1,3894388,1,9180351,1,4358960,1,9607489,1
8347336,1,6105034,1,4268875,1,10648266,1,3677342,1,11714322,1
8089126,1,7397740,1,5175210,1,2339000,1,2730565,1,3931087,1
2102261,1,4632891,1,7804415,1,8924403,1,9878971,1,8260845,1
11569389,1,4759610,1,5544654,1,11534661,1,3168223,1,4358960,1
6167875,1,3052374,1,7669874,1,4553314,1,9616684,1,11020787,1
8133020,1,2975358,1,5823664,1,9212454,1,9090225,1,4824057,1
11199306,1,4704819,1,2442695,1,11189267,1,3164091,1,3828944,1
6426772,1,9765553,1,10772152,1,4196492,1,5386136,1,10306440,1
4614268,1,3285075,1,5897969,1,4143165,1,3698702,1,3663470,1
10311782,1,3465973,1,4052709,1,7994704,1,2729141,1,3547114,1
4212491,1,4548586,1,11426830,1,2001468,1,5830942,1,8147966,1
4758741,1,9347107,1,5159700,1,7569213,1,11351138,1,2255338,1
9432426,1,9089664,1,5971186,1,8456857,1,2826865,1,10119384,1
10476324,1,8179774,1,7669495,1,7015569,1,4783644,1,11751410,1
6105042,1,9307897,1,6590286,1,5561015,1,7287214,1,9551859,1
6989996,1,3805992,1,4586648,1,8978928,1,8614822,1,4703212,1
8376999,1,6432072,1,11670714,1,10714009,1,9594922,1,10537728,1
2225906,1,4055768,1,2642283,1,11735801,1,4744565,1,3850047,1
4441379,1,8550770,1,9178335,1,5571422,1,6666532,1,5880746,1
2925189,1,3281095,1,6212899,1,9483570,1,11463161,1,10226763,1
2795057,1,10835665,1,10230237,1,8077762,1,7687107,1,8258097,1
3189563,1,10376349,1,3438984,1,5001059,1,5613771,1,5141229,1
5428643,1,11441469,1,3398596,1,6319162,1,5745795,1,10320689,1
8918446,1,3217143,1,6978837,1,10515735,1,6261932,1,8636775,1
8581806,1,9764511,1,3122133,1,7602508,1,2016205,1,11189267,1
6146473,1,10209029,1,10617676,1,11597433,1,7336940,1,11257500,1
2569252,1,3530216,1,10499722,1,4350348,1,7142022,1,5225430,1
3456761,1,4027024,1,8481315,1,5471267,1,9925918,1,2020899,1
7565646,1,11279917,1,2880897,1,9259640,1,7169615,1,11678054,1
3602165,1,11798691,1,3578030,1,7941995,1,11603865,1,3434147,1
10475907,1,6286663,1,3588958,1,4108430,1,6821136,1,2218093,1
6647373,1,10261823,1,6730894,1,8199392,1,7799940,1,5062550,1
6880871,1,8732896,1,5385927,1,11617800,1,6518328,1,9379124,1
5031339,1,4750424,1,6568577,1,9715616,1,3280429,1,3513691,1
3634660,1,5957081,1,10746067,1,8481560,1,6588584,1,11780428,1
3497457,1,2991933,1,7950486,1,2134146,1,6212030,1,6493441,1
3021894,1,10333232,1,11904750,1,4064265,1,7416659,1,8080112,1
9916509,1,8868174,1,2275087,1,6088254,1,2186881,1,10231541,1
9429287,1,8086291,1,8468265,1,6753517,1,3663733,1,10678341,1
8104249,1,10274068,1,5700337,1,11321898,1,10254158,1,9084016,1
8488021,1,3338032,1,10373042,1,10984355,1,5366150,1,8432362,1
4252770,1,6800927,1,8403031,1,3827026,1,419563,1,8363997,1
3964504,1,5039805,1,2183039,1,6739831,1,3977591,1,7994704,1
4604000,1,7456469,1,3999194,1,10613631,1,7823924,1,8185799,1
2847010,1,5502738,1,7942144,1,5647044,1,7381532,1,8005775,1
4030397,1,9430445,1,6136504,1,3273717,1,3861858,1,4937790,1
9250143,1,11592792,1,11795708,1,8677960,1,8323446,1,8596694,1
5033473,1,6297747,1,5206090,1,4694949,1,9282080,1,5351762,1
5184642,1,3252251,1,9242811,1,3558752,1,2687922,1,7416659,1
9013488,1,6471036,1,9145785,1,6305142,1,8481963,1,11802234,1
9380894,1,10923150,1,6379413,1,6370688,1,11733074,1,7999121,1
9452954,1,11099368,1,5563789,1,4796811,1,5537692,1,6928715,1
443740,1,4947195,1,5169956,1,7439809,1,2714165,1,10919138,1
3516010,1,8802887,1,9084016,1,10242258,1,10770069,1,10432152,1
3633945,1,7315727,1,5435113,1,10110360,1,5980390,1,2292494,1
6842299,1,9754046,1,7820451,1,6980920,1,4637012,1,4027024,1
11698618,1,3872505,1,2590500,1,6668752,1,6089096,1,8214450,1
6977834,1,8363997,1,4480914,1,3407110,1,11677759,1,7295254,1
6008947,1,8331824,1,6173054,1,5217376,1,2203631,1,5366150,1
4204925,1,6568577,1,6143749,1,11918345,1,9809306,1,7407019,1
7312783,1,4717193,1,7048442,1,6294203,1,4196842,1,8094092,1
2903613,1,8699780,1,7340227,1,8316513,1,9037493,1,10707751,1
5734212,1,6944750,1,7456457,1,11820330,1,3595685,1,6347797,1
7296417,1,3414880,1,4607911,1,7174262,1,9976254,1,5720460,1
8456857,1,4072653,1,3528751,1,5176499,1,11677823,1,8712328,1
2668503,1,9091570,1,3300524,1,3670766,1,456769,1,7690028,1
8899530,1,11747760,1,5360264,1,5493010,1,8049881,1,4861619,1
4343056,1,6485749,1,4800271,1,2453757,1,8291236,1,11527021,1
7332890,1,9513323,1,2215422,1,7209830,1,5003930,1,8077794,1
3662610,1,4674996,1,11969990,1,5247311,1,3633339,1,6387372,1
7685075,1,7068500,1,3803345,1,9133754,1,3047269,1,4037620,1
11485514,1,2581315,1,2867614,1,4711804,1,5122307,1,3118106,1
5176499,1,7853010,1,6218615,1,7347921,1,10711627,1,10933182,1
11916690,1,2106099,1,4609827,1,2130953,1,6075267,1,8621129,1
2607659,1,6832550,1,4909228,1,9248785,1,6844605,1,10434958,1
5625665,1,7201996,1,6554178,1,6853828,1,10586117,1,4108430,1
3480397,1,6128911,1,7086960,1,5359980,1,5206865,1,7346664,1
7669180,1,4727330,1,3727114,1,8727940,1,5688856,1,5158713,1
9792236,1,10019155,1,7058720,1,3672348,1,11757065,1,4728324,1
9742427,1,2844332,1,6166729,1,2767859,1,6948798,1,8115872,1
5277313,1,6143749,1,3162009,1,2439077,1,10303766,1,11849482,1
11959281,1,4607911,1,5859875,1,6306775,1,8858301,1,10847608,1
9702127,1,6173054,1,6398690,1,5143618,1,11388587,1,5115561,1
11651391,1,2016205,1,2404108,1,9241778,1,10671089,1,11471468,1
4702326,1,4268626,1,6871219,1,9862872,1,4587871,1,3895627,1
8882931,1,11279408,1,6610338,1,2905712,1,5343520,1,7430148,1
6084139,1,4471254,1,6404809,1,6739917,1,4219384,1,8022709,1
4931517,1,5617575,1,8484404,1,10651590,1,4517790,1,11618446,1
2902510,1,2129990,1,9419591,1,3652619,1,7016956,1,4223397,1
9656369,1,9961004,1,4285894,1,9612164,1,11761129,1,7174262,1
9612164,1,4195185,1,2599725,1,3486663,1,8597057,1,7283662,1
10579247,1,8262798,1,5576023,1,4247639,1,2602634,1,11744521,1
11999202,1,6940129,1,528646,1,11683939,1,5098119,1,6918471,1
7877761,1,4872020,1,2903745,1,3341858,1,10204477,1,7785792,1
7284310,1,11985140,1,11072884,1,2736992,1,10531522,1,3421703,1
4075466,1,8837041,1,7219871,1,6110473,1,6662741,1,6929850,1
5053939,1,3815148,1,10062900,1,9538179,1,4892326,1,10281592,1
4984122,1,7260646,1,379353,1,8280866,1,8342386,1,5441170,1
11075716,1,9301167,1,3630824,1,6667013,1,8048799,1,9637607,1
8369078,1,5053939,1,8129670,1,4037398,1,3587192,1,4817549,1
7739845,1,9442024,1,6507039,1,7600517,1,6406766,1,4776579,1
9724436,1,2493219,1,2441073,1,2728768,1,7589481,1,4932407,1
3753299,1,10373042,1,6930316,1,4464619,1,10759738,1,11045464,1
9543429,1,9390556,1,8581591,1,5259961,1,11115495,1,2716975,1
5222300,1,9475891,1,7317080,1,4226113,1,11624830,1,11136574,1
2231377,1,4866584,1,2173389,1,4027024,1,4027024,1,10967193,1
3218016,1,8909804,1,3928810,1,6123769,1,11634160,1,9731638,1
8751884,1,11069293,1,7833965,1,7597430,1,2068966,1,2314019,1
3800436,1,8900752,1,8859019,1,10804318,1,3016587,1,4993448,1
6265383,1,2143044,1,2714021,1,6819375,1,11338391,1,3584381,1
6343954,1,7615294,1,7135314,1,9236586,1,6914680,1,8612547,1
11502662,1,267055,1,2808732,1,11725272,1,6508785,1,2724124,1
2030440,1,8614045,1,7087677,1,4930473,1,10199808,1,10223853,1
7765136,1,6827918,1,5735353,1,10188269,1,10769987,1,4561703,1
10149037,1,7484728,1,4548586,1,3782197,1,2856442,1,6039678,1
10594611,1,5168672,1,8363368,1,11735377,1,9083386,1,10360875,1
7016956,1,6444762,1,5617575,1,7430148,1,3734986,1,8881812,1
